timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634577178646,1394,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29919,114,3,3,https://reqres.in/,1272,0,866
1634577179245,1318,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29917,114,4,4,https://reqres.in/,1067,0,599
1634577180041,535,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29904,114,4,4,https://reqres.in/,405,0,0
1634577179845,1124,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-3,text,true,,29913,114,4,4,https://reqres.in/,896,0,484
1634577180576,508,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29920,114,5,5,https://reqres.in/,393,0,0
1634577180564,537,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29904,114,5,5,https://reqres.in/,410,0,0
1634577180445,1017,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-4,text,true,,29908,114,5,5,https://reqres.in/,918,0,490
1634577180969,524,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-3,text,true,,29914,114,5,5,https://reqres.in/,407,0,0
1634577181085,519,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29923,114,5,5,https://reqres.in/,396,0,0
1634577181101,544,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29914,114,5,5,https://reqres.in/,438,0,0
1634577181462,533,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-4,text,true,,29910,114,6,6,https://reqres.in/,403,0,0
1634577181493,544,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-3,text,true,,29904,114,6,6,https://reqres.in/,415,0,0
1634577181604,535,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29910,114,6,6,https://reqres.in/,431,0,0
1634577181645,551,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29914,114,6,6,https://reqres.in/,438,0,0
1634577181045,1151,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-5,text,true,,29907,114,6,6,https://reqres.in/,915,0,524
1634577181996,519,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-4,text,true,,29913,114,7,7,https://reqres.in/,398,0,0
1634577182139,520,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29902,114,7,7,https://reqres.in/,424,0,0
1634577182037,661,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-3,text,true,,29909,114,7,7,https://reqres.in/,437,0,0
1634577181646,1070,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-6,text,true,,29910,114,7,7,https://reqres.in/,957,0,538
1634577182196,539,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29910,114,7,7,https://reqres.in/,406,0,0
1634577182197,618,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-5,text,true,,29911,114,7,7,https://reqres.in/,405,0,0
1634577182515,534,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-4,text,true,,29904,114,8,8,https://reqres.in/,413,0,0
1634577182659,507,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29907,114,8,8,https://reqres.in/,396,0,0
1634577182716,528,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-6,text,true,,29904,114,8,8,https://reqres.in/,398,0,0
1634577182699,546,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-3,text,true,,29906,114,8,8,https://reqres.in/,403,0,0
1634577182735,541,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29902,114,8,8,https://reqres.in/,419,0,0
1634577182244,1108,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-7,text,true,,29906,114,8,8,https://reqres.in/,982,0,526
1634577182815,537,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-5,text,true,,29906,114,8,8,https://reqres.in/,430,0,0
1634577183049,559,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-4,text,true,,29915,114,9,9,https://reqres.in/,436,0,0
1634577183166,523,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-1,text,true,,29904,114,9,9,https://reqres.in/,436,0,0
1634577183245,527,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-3,text,true,,29902,114,9,9,https://reqres.in/,407,0,0
1634577183245,527,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-6,text,true,,29908,114,9,9,https://reqres.in/,419,0,0
1634577183276,533,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-2,text,true,,29918,114,9,9,https://reqres.in/,419,0,0
1634577182846,975,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-8,text,true,,29908,114,9,9,https://reqres.in/,849,0,470
1634577183352,523,Petición,200,OK,Prueba de Estabilidad 100% Carga 1-7,text,true,,29906,114,9,9,https://reqres.in/,383,0,0
