timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634577013165,978,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29908,114,2,2,https://reqres.in/,860,0,468
1634577014144,502,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29906,114,2,2,https://reqres.in/,370,0,0
1634577013964,964,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29902,114,3,3,https://reqres.in/,841,0,444
1634577014646,502,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29906,114,3,3,https://reqres.in/,399,0,0
1634577014929,514,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29906,114,3,3,https://reqres.in/,386,0,0
1634577015148,529,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29906,114,4,4,https://reqres.in/,411,0,0
1634577014764,997,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-3,text,true,,29902,114,4,4,https://reqres.in/,869,0,481
1634577015443,497,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29902,114,4,4,https://reqres.in/,403,0,0
1634577015677,510,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29918,114,4,4,https://reqres.in/,389,0,0
1634577015761,582,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-3,text,true,,29902,114,4,4,https://reqres.in/,410,0,0
1634577015941,510,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29908,114,5,5,https://reqres.in/,402,0,0
1634577015565,932,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-4,text,true,,29906,114,5,5,https://reqres.in/,797,0,431
1634577016187,506,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29902,114,5,5,https://reqres.in/,375,0,0
1634577016343,515,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-3,text,true,,29929,114,5,5,https://reqres.in/,384,0,0
1634577016452,518,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29910,114,5,5,https://reqres.in/,406,0,0
1634577016497,528,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-4,text,true,,29900,114,5,5,https://reqres.in/,366,0,0
1634577016693,515,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29904,114,6,6,https://reqres.in/,406,0,0
1634577016858,505,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-3,text,true,,29918,114,6,6,https://reqres.in/,388,0,0
1634577016365,998,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-5,text,true,,29910,114,6,6,https://reqres.in/,880,0,481
1634577016970,507,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29912,114,6,6,https://reqres.in/,389,0,0
1634577017025,496,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-4,text,true,,29904,114,6,6,https://reqres.in/,380,0,0
1634577017208,519,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29915,114,6,6,https://reqres.in/,396,0,0
1634577017363,554,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-5,text,true,,29908,114,6,6,https://reqres.in/,389,0,0
1634577017363,557,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-3,text,true,,29910,114,6,6,https://reqres.in/,402,0,0
1634577017477,493,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29911,114,7,7,https://reqres.in/,403,0,0
1634577017521,523,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-4,text,true,,29904,114,7,7,https://reqres.in/,405,0,0
1634577017164,929,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-6,text,true,,29906,114,7,7,https://reqres.in/,801,0,397
1634577017727,523,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-1,text,true,,29913,114,7,7,https://reqres.in/,383,0,0
1634577017920,488,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-3,text,true,,29906,114,7,7,https://reqres.in/,362,0,0
1634577017917,509,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-5,text,true,,29916,114,7,7,https://reqres.in/,383,0,0
1634577017970,501,Petición,200,OK,Prueba de Estabilidad 75% Carga 1-2,text,true,,29906,114,7,7,https://reqres.in/,392,0,0
