timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634575769667,952,Petición,200,OK,Prueba de Estres 2500U 1-1,text,true,,29904,114,41,41,https://reqres.in/,822,0,451
1634575769691,946,Petición,200,OK,Prueba de Estres 2500U 1-2,text,true,,29906,114,41,41,https://reqres.in/,804,0,421
1634575769715,922,Petición,200,OK,Prueba de Estres 2500U 1-3,text,true,,29904,114,41,41,https://reqres.in/,788,0,402
1634575769739,1007,Petición,200,OK,Prueba de Estres 2500U 1-4,text,true,,29898,114,43,43,https://reqres.in/,898,0,483
1634575769747,1023,Petición,200,OK,Prueba de Estres 2500U 1-5,text,true,,29904,114,43,43,https://reqres.in/,890,0,474
1634575769771,1028,Petición,200,OK,Prueba de Estres 2500U 1-6,text,true,,29900,114,43,43,https://reqres.in/,891,0,486
1634575769819,987,Petición,200,OK,Prueba de Estres 2500U 1-8,text,true,,29906,114,43,43,https://reqres.in/,861,0,468
1634575769795,1079,Petición,200,OK,Prueba de Estres 2500U 1-7,text,true,,29906,114,44,44,https://reqres.in/,938,0,511
1634575769915,971,Petición,200,OK,Prueba de Estres 2500U 1-12,text,true,,29906,114,44,44,https://reqres.in/,843,0,460
1634575769964,923,Petición,200,OK,Prueba de Estres 2500U 1-14,text,true,,29906,114,43,43,https://reqres.in/,806,0,423
1634575769988,900,Petición,200,OK,Prueba de Estres 2500U 1-15,text,true,,29912,114,42,42,https://reqres.in/,776,0,399
1634575769891,999,Petición,200,OK,Prueba de Estres 2500U 1-11,text,true,,29902,114,41,41,https://reqres.in/,880,0,484
1634575769868,1041,Petición,200,OK,Prueba de Estres 2500U 1-10,text,true,,29902,114,41,41,https://reqres.in/,908,0,508
1634575769939,970,Petición,200,OK,Prueba de Estres 2500U 1-13,text,true,,29902,114,41,41,https://reqres.in/,831,0,436
1634575769844,1085,Petición,200,OK,Prueba de Estres 2500U 1-9,text,true,,29902,114,40,40,https://reqres.in/,944,0,530
1634575770011,1029,Petición,200,OK,Prueba de Estres 2500U 1-16,text,true,,29906,114,43,43,https://reqres.in/,898,0,466
1634575770132,910,Petición,200,OK,Prueba de Estres 2500U 1-21,text,true,,29910,114,42,42,https://reqres.in/,789,0,382
1634575770155,893,Petición,200,OK,Prueba de Estres 2500U 1-22,text,true,,29905,114,42,42,https://reqres.in/,766,0,389
1634575770059,1001,Petición,200,OK,Prueba de Estres 2500U 1-18,text,true,,29911,114,41,41,https://reqres.in/,880,0,473
1634575770107,976,Petición,200,OK,Prueba de Estres 2500U 1-20,text,true,,29925,114,41,41,https://reqres.in/,851,0,442
1634575770083,1018,Petición,200,OK,Prueba de Estres 2500U 1-19,text,true,,29906,114,41,41,https://reqres.in/,928,0,485
1634575770179,959,Petición,200,OK,Prueba de Estres 2500U 1-23,text,true,,29912,114,41,41,https://reqres.in/,845,0,440
1634575770035,1127,Petición,200,OK,Prueba de Estres 2500U 1-17,text,true,,29918,114,41,41,https://reqres.in/,894,0,484
1634575770204,1013,Petición,200,OK,Prueba de Estres 2500U 1-24,text,true,,29904,114,43,43,https://reqres.in/,891,0,495
1634575770227,1014,Petición,200,OK,Prueba de Estres 2500U 1-25,text,true,,29913,114,43,43,https://reqres.in/,881,0,465
1634575770300,964,Petición,200,OK,Prueba de Estres 2500U 1-28,text,true,,29902,114,43,43,https://reqres.in/,838,0,446
1634575770251,1013,Petición,200,OK,Prueba de Estres 2500U 1-26,text,true,,29909,114,43,43,https://reqres.in/,887,0,470
