timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634574978253,1143,Petición,200,OK,Prueba de Estres 50U 1-1,text,true,,29916,114,1,1,https://reqres.in/,1013,0,582
1634574979452,1076,Petición,200,OK,Prueba de Estres 50U 1-2,text,true,,29904,114,1,1,https://reqres.in/,943,0,531
1634574980664,1146,Petición,200,OK,Prueba de Estres 50U 1-3,text,true,,29908,114,1,1,https://reqres.in/,1087,0,592
1634574981856,1101,Petición,200,OK,Prueba de Estres 50U 1-4,text,true,,29906,114,1,1,https://reqres.in/,1026,0,540
1634574983051,1006,Petición,200,OK,Prueba de Estres 50U 1-5,text,true,,29912,114,1,1,https://reqres.in/,861,0,466
1634574984250,1024,Petición,200,OK,Prueba de Estres 50U 1-6,text,true,,29916,114,1,1,https://reqres.in/,935,0,506
1634574985451,943,Petición,200,OK,Prueba de Estres 50U 1-7,text,true,,29909,114,1,1,https://reqres.in/,852,0,427
1634574986652,930,Petición,200,OK,Prueba de Estres 50U 1-8,text,true,,29912,114,1,1,https://reqres.in/,863,0,425
1634574987853,1068,Petición,200,OK,Prueba de Estres 50U 1-9,text,true,,29907,114,1,1,https://reqres.in/,933,0,500
1634574989051,1095,Petición,200,OK,Prueba de Estres 50U 1-10,text,true,,29910,114,1,1,https://reqres.in/,1013,0,545
1634574990251,1103,Petición,200,OK,Prueba de Estres 50U 1-11,text,true,,29917,114,1,1,https://reqres.in/,1022,0,534
1634574991451,946,Petición,200,OK,Prueba de Estres 50U 1-12,text,true,,29918,114,1,1,https://reqres.in/,855,0,424
1634574992651,964,Petición,200,OK,Prueba de Estres 50U 1-13,text,true,,29912,114,1,1,https://reqres.in/,866,0,424
1634574993851,1044,Petición,200,OK,Prueba de Estres 50U 1-14,text,true,,29910,114,1,1,https://reqres.in/,933,0,505
1634574995051,937,Petición,200,OK,Prueba de Estres 50U 1-15,text,true,,29902,114,1,1,https://reqres.in/,853,0,416
1634574996252,1075,Petición,200,OK,Prueba de Estres 50U 1-16,text,true,,29910,114,1,1,https://reqres.in/,1016,0,534
1634574997451,1112,Petición,200,OK,Prueba de Estres 50U 1-17,text,true,,29912,114,1,1,https://reqres.in/,1096,0,546
1634574998652,1071,Petición,200,OK,Prueba de Estres 50U 1-18,text,true,,29900,114,1,1,https://reqres.in/,932,0,509
1634574999851,1083,Petición,200,OK,Prueba de Estres 50U 1-19,text,true,,29902,114,1,1,https://reqres.in/,934,0,502
1634575001065,979,Petición,200,OK,Prueba de Estres 50U 1-20,text,true,,29908,114,1,1,https://reqres.in/,842,0,450
1634575002250,994,Petición,200,OK,Prueba de Estres 50U 1-21,text,true,,29907,114,1,1,https://reqres.in/,936,0,467
1634575003451,1007,Petición,200,OK,Prueba de Estres 50U 1-22,text,true,,29910,114,1,1,https://reqres.in/,892,0,501
1634575004652,1029,Petición,200,OK,Prueba de Estres 50U 1-23,text,true,,29904,114,1,1,https://reqres.in/,942,0,511
1634575005851,1044,Petición,200,OK,Prueba de Estres 50U 1-24,text,true,,29907,114,1,1,https://reqres.in/,926,0,505
1634575007060,1052,Petición,200,OK,Prueba de Estres 50U 1-25,text,true,,29912,114,1,1,https://reqres.in/,924,0,499
1634575008267,1037,Petición,200,OK,Prueba de Estres 50U 1-26,text,true,,29907,114,1,1,https://reqres.in/,927,0,507
1634575009452,943,Petición,200,OK,Prueba de Estres 50U 1-27,text,true,,29913,114,1,1,https://reqres.in/,812,0,426
1634575010652,946,Petición,200,OK,Prueba de Estres 50U 1-28,text,true,,29908,114,1,1,https://reqres.in/,852,0,429
1634575011852,991,Petición,200,OK,Prueba de Estres 50U 1-29,text,true,,29910,114,1,1,https://reqres.in/,862,0,466
1634575013052,1070,Petición,200,OK,Prueba de Estres 50U 1-30,text,true,,29904,114,1,1,https://reqres.in/,934,0,522
1634575014252,937,Petición,200,OK,Prueba de Estres 50U 1-31,text,true,,29900,114,1,1,https://reqres.in/,851,0,416
1634575015451,944,Petición,200,OK,Prueba de Estres 50U 1-32,text,true,,29906,114,1,1,https://reqres.in/,852,0,425
1634575016652,985,Petición,200,OK,Prueba de Estres 50U 1-33,text,true,,29904,114,1,1,https://reqres.in/,853,0,451
1634575017851,1025,Petición,200,OK,Prueba de Estres 50U 1-34,text,true,,29910,114,1,1,https://reqres.in/,934,0,495
1634575019064,1040,Petición,200,OK,Prueba de Estres 50U 1-35,text,true,,29904,114,1,1,https://reqres.in/,927,0,494
1634575020256,1088,Petición,200,OK,Prueba de Estres 50U 1-36,text,true,,29910,114,1,1,https://reqres.in/,1007,0,538
1634575021450,1068,Petición,200,OK,Prueba de Estres 50U 1-37,text,true,,29910,114,1,1,https://reqres.in/,934,0,507
1634575022651,1023,Petición,200,OK,Prueba de Estres 50U 1-38,text,true,,29917,114,1,1,https://reqres.in/,892,0,502
1634575023851,948,Petición,200,OK,Prueba de Estres 50U 1-39,text,true,,29900,114,1,1,https://reqres.in/,811,0,416
1634575025051,935,Petición,200,OK,Prueba de Estres 50U 1-40,text,true,,29904,114,1,1,https://reqres.in/,823,0,423
1634575026251,996,Petición,200,OK,Prueba de Estres 50U 1-41,text,true,,29902,114,1,1,https://reqres.in/,854,0,463
1634575027451,946,Petición,200,OK,Prueba de Estres 50U 1-42,text,true,,29904,114,1,1,https://reqres.in/,854,0,424
1634575028651,987,Petición,200,OK,Prueba de Estres 50U 1-43,text,true,,29906,114,1,1,https://reqres.in/,854,0,465
1634575029856,1019,Petición,200,OK,Prueba de Estres 50U 1-44,text,true,,29900,114,1,1,https://reqres.in/,895,0,501
1634575031050,990,Petición,200,OK,Prueba de Estres 50U 1-45,text,true,,29902,114,1,1,https://reqres.in/,935,0,466
1634575032250,1175,Petición,200,OK,Prueba de Estres 50U 1-46,text,true,,29908,114,1,1,https://reqres.in/,1093,0,624
1634575033456,1072,Petición,200,OK,Prueba de Estres 50U 1-47,text,true,,29908,114,1,1,https://reqres.in/,937,0,500
1634575034668,1054,Petición,200,OK,Prueba de Estres 50U 1-48,text,true,,29913,114,1,1,https://reqres.in/,930,0,519
1634575035851,955,Petición,200,OK,Prueba de Estres 50U 1-49,text,true,,29904,114,1,1,https://reqres.in/,859,0,449
1634575037051,1007,Petición,200,OK,Prueba de Estres 50U 1-50,text,true,,29906,114,1,1,https://reqres.in/,942,0,463
