timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634575532252,953,Petición,200,OK,Prueba de Estres 2000U 1-3,text,true,,29910,114,34,34,https://reqres.in/,828,0,416
1634575532283,934,Petición,200,OK,Prueba de Estres 2000U 1-4,text,true,,29902,114,34,34,https://reqres.in/,824,0,434
1634575532221,998,Petición,200,OK,Prueba de Estres 2000U 1-2,text,true,,29908,114,33,33,https://reqres.in/,872,0,452
1634575532196,1038,Petición,200,OK,Prueba de Estres 2000U 1-1,text,true,,29902,114,32,32,https://reqres.in/,914,0,477
1634575532431,935,Petición,200,OK,Prueba de Estres 2000U 1-9,text,true,,29909,114,36,36,https://reqres.in/,814,0,426
1634575532346,1034,Petición,200,OK,Prueba de Estres 2000U 1-6,text,true,,29908,114,35,35,https://reqres.in/,918,0,504
1634575532378,1012,Petición,200,OK,Prueba de Estres 2000U 1-7,text,true,,29908,114,35,35,https://reqres.in/,947,0,473
1634575532461,929,Petición,200,OK,Prueba de Estres 2000U 1-10,text,true,,29908,114,35,35,https://reqres.in/,797,0,396
1634575532410,1032,Petición,200,OK,Prueba de Estres 2000U 1-8,text,true,,29902,114,34,34,https://reqres.in/,915,0,477
1634575532314,1132,Petición,200,OK,Prueba de Estres 2000U 1-5,text,true,,29922,114,33,33,https://reqres.in/,890,0,474
1634575532490,956,Petición,200,OK,Prueba de Estres 2000U 1-11,text,true,,29918,114,33,33,https://reqres.in/,822,0,435
1634575532520,937,Petición,200,OK,Prueba de Estres 2000U 1-12,text,true,,29912,114,32,32,https://reqres.in/,805,0,407
1634575532550,1091,Petición,200,OK,Prueba de Estres 2000U 1-13,text,true,,29910,114,37,37,https://reqres.in/,961,0,525
1634575532581,1092,Petición,200,OK,Prueba de Estres 2000U 1-14,text,true,,29908,114,37,37,https://reqres.in/,975,0,525
1634575532612,1072,Petición,200,OK,Prueba de Estres 2000U 1-15,text,true,,29906,114,36,36,https://reqres.in/,958,0,494
1634575532642,1061,Petición,200,OK,Prueba de Estres 2000U 1-16,text,true,,29910,114,36,36,https://reqres.in/,928,0,468
1634575532670,1046,Petición,200,OK,Prueba de Estres 2000U 1-17,text,true,,29902,114,35,35,https://reqres.in/,930,0,546
1634575532790,943,Petición,200,OK,Prueba de Estres 2000U 1-21,text,true,,29920,114,35,35,https://reqres.in/,809,0,438
1634575532821,966,Petición,200,OK,Prueba de Estres 2000U 1-22,text,true,,29904,114,36,36,https://reqres.in/,834,0,461
1634575532700,1099,Petición,200,OK,Prueba de Estres 2000U 1-18,text,true,,29902,114,35,35,https://reqres.in/,973,0,558
