timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634575146717,1089,Petición,200,OK,Prueba de Estres 200U 1-1,text,true,,29906,114,4,4,https://reqres.in/,968,0,554
1634575147022,1030,Petición,200,OK,Prueba de Estres 200U 1-2,text,true,,29910,114,4,4,https://reqres.in/,901,0,502
1634575147321,1055,Petición,200,OK,Prueba de Estres 200U 1-3,text,true,,29910,114,4,4,https://reqres.in/,913,0,496
1634575147625,942,Petición,200,OK,Prueba de Estres 200U 1-4,text,true,,29904,114,4,4,https://reqres.in/,808,0,426
1634575147909,1002,Petición,200,OK,Prueba de Estres 200U 1-5,text,true,,29915,114,4,4,https://reqres.in/,895,0,496
1634575148232,989,Petición,200,OK,Prueba de Estres 200U 1-6,text,true,,29919,114,4,4,https://reqres.in/,857,0,463
1634575148535,1001,Petición,200,OK,Prueba de Estres 200U 1-7,text,true,,29908,114,4,4,https://reqres.in/,842,0,439
1634575148810,1017,Petición,200,OK,Prueba de Estres 200U 1-8,text,true,,29900,114,4,4,https://reqres.in/,885,0,481
1634575149109,1045,Petición,200,OK,Prueba de Estres 200U 1-9,text,true,,29904,114,4,4,https://reqres.in/,893,0,467
1634575149409,1094,Petición,200,OK,Prueba de Estres 200U 1-10,text,true,,29904,114,4,4,https://reqres.in/,952,0,531
1634575149710,1002,Petición,200,OK,Prueba de Estres 200U 1-11,text,true,,29900,114,4,4,https://reqres.in/,873,0,455
1634575150009,967,Petición,200,OK,Prueba de Estres 200U 1-12,text,true,,29907,114,4,4,https://reqres.in/,840,0,464
1634575150310,944,Petición,200,OK,Prueba de Estres 200U 1-13,text,true,,29915,114,4,4,https://reqres.in/,816,0,408
1634575150610,1006,Petición,200,OK,Prueba de Estres 200U 1-14,text,true,,29916,114,4,4,https://reqres.in/,872,0,481
1634575150910,1061,Petición,200,OK,Prueba de Estres 200U 1-15,text,true,,29913,114,4,4,https://reqres.in/,933,0,502
1634575151210,946,Petición,200,OK,Prueba de Estres 200U 1-16,text,true,,29904,114,4,4,https://reqres.in/,823,0,436
1634575151509,938,Petición,200,OK,Prueba de Estres 200U 1-17,text,true,,29915,114,4,4,https://reqres.in/,788,0,399
1634575151810,984,Petición,200,OK,Prueba de Estres 200U 1-18,text,true,,29918,114,4,4,https://reqres.in/,843,0,447
1634575152116,945,Petición,200,OK,Prueba de Estres 200U 1-19,text,true,,29912,114,4,4,https://reqres.in/,819,0,450
1634575152423,1089,Petición,200,OK,Prueba de Estres 200U 1-20,text,true,,29904,114,4,4,https://reqres.in/,943,0,530
1634575152728,1049,Petición,200,OK,Prueba de Estres 200U 1-21,text,true,,29913,114,4,4,https://reqres.in/,927,0,517
1634575153015,1079,Petición,200,OK,Prueba de Estres 200U 1-22,text,true,,29908,114,4,4,https://reqres.in/,938,0,523
1634575153322,1025,Petición,200,OK,Prueba de Estres 200U 1-23,text,true,,29924,114,4,4,https://reqres.in/,899,0,490
1634575153627,991,Petición,200,OK,Prueba de Estres 200U 1-24,text,true,,29914,114,4,4,https://reqres.in/,870,0,467
1634575153912,944,Petición,200,OK,Prueba de Estres 200U 1-25,text,true,,29900,114,4,4,https://reqres.in/,852,0,452
1634575154219,1076,Petición,200,OK,Prueba de Estres 200U 1-26,text,true,,29914,114,4,4,https://reqres.in/,955,0,426
1634575154523,1057,Petición,200,OK,Prueba de Estres 200U 1-27,text,true,,29902,114,4,4,https://reqres.in/,931,0,538
1634575154828,1035,Petición,200,OK,Prueba de Estres 200U 1-28,text,true,,29908,114,4,4,https://reqres.in/,907,0,508
1634575155110,1072,Petición,200,OK,Prueba de Estres 200U 1-29,text,true,,29904,114,4,4,https://reqres.in/,932,0,526
1634575155410,1077,Petición,200,OK,Prueba de Estres 200U 1-30,text,true,,29902,114,4,4,https://reqres.in/,944,0,501
1634575155711,1080,Petición,200,OK,Prueba de Estres 200U 1-31,text,true,,29930,114,4,4,https://reqres.in/,945,0,521
1634575156011,980,Petición,200,OK,Prueba de Estres 200U 1-32,text,true,,29902,114,4,4,https://reqres.in/,851,0,477
1634575156311,946,Petición,200,OK,Prueba de Estres 200U 1-33,text,true,,29906,114,4,4,https://reqres.in/,811,0,425
1634575156610,937,Petición,200,OK,Prueba de Estres 200U 1-34,text,true,,29902,114,4,4,https://reqres.in/,818,0,445
1634575156911,987,Petición,200,OK,Prueba de Estres 200U 1-35,text,true,,29902,114,4,4,https://reqres.in/,864,0,466
1634575157210,1011,Petición,200,OK,Prueba de Estres 200U 1-36,text,true,,29916,114,4,4,https://reqres.in/,913,0,492
1634575157510,1045,Petición,200,OK,Prueba de Estres 200U 1-37,text,true,,29909,114,4,4,https://reqres.in/,901,0,505
1634575157811,1077,Petición,200,OK,Prueba de Estres 200U 1-38,text,true,,29908,114,4,4,https://reqres.in/,932,0,526
1634575158111,950,Petición,200,OK,Prueba de Estres 200U 1-39,text,true,,29908,114,4,4,https://reqres.in/,813,0,427
1634575158411,942,Petición,200,OK,Prueba de Estres 200U 1-40,text,true,,29908,114,4,4,https://reqres.in/,808,0,440
1634575158711,990,Petición,200,OK,Prueba de Estres 200U 1-41,text,true,,29914,114,4,4,https://reqres.in/,852,0,465
1634575159011,1007,Petición,200,OK,Prueba de Estres 200U 1-42,text,true,,29898,114,4,4,https://reqres.in/,877,0,485
1634575159311,1186,Petición,200,OK,Prueba de Estres 200U 1-43,text,true,,29908,114,4,4,https://reqres.in/,1054,0,655
1634575159610,1057,Petición,200,OK,Prueba de Estres 200U 1-44,text,true,,29923,114,4,4,https://reqres.in/,921,0,522
1634575159910,1036,Petición,200,OK,Prueba de Estres 200U 1-45,text,true,,29900,114,4,4,https://reqres.in/,945,0,466
1634575160209,1088,Petición,200,OK,Prueba de Estres 200U 1-46,text,true,,29904,114,4,4,https://reqres.in/,964,0,537
1634575160509,1097,Petición,200,OK,Prueba de Estres 200U 1-47,text,true,,29908,114,4,4,https://reqres.in/,964,0,517
1634575160810,1047,Petición,200,OK,Prueba de Estres 200U 1-48,text,true,,29919,114,4,4,https://reqres.in/,907,0,493
1634575161110,1102,Petición,200,OK,Prueba de Estres 200U 1-49,text,true,,29922,114,4,4,https://reqres.in/,976,0,536
1634575161410,1052,Petición,200,OK,Prueba de Estres 200U 1-50,text,true,,29902,114,4,4,https://reqres.in/,906,0,493
1634575161710,1031,Petición,200,OK,Prueba de Estres 200U 1-51,text,true,,29906,114,4,4,https://reqres.in/,893,0,502
1634575162010,1008,Petición,200,OK,Prueba de Estres 200U 1-52,text,true,,29908,114,4,4,https://reqres.in/,886,0,471
1634575162310,991,Petición,200,OK,Prueba de Estres 200U 1-53,text,true,,29906,114,4,4,https://reqres.in/,865,0,476
1634575162610,932,Petición,200,OK,Prueba de Estres 200U 1-54,text,true,,29916,114,4,4,https://reqres.in/,805,0,435
1634575162910,1025,Petición,200,OK,Prueba de Estres 200U 1-55,text,true,,29900,114,4,4,https://reqres.in/,893,0,468
1634575163209,1022,Petición,200,OK,Prueba de Estres 200U 1-56,text,true,,29912,114,4,4,https://reqres.in/,899,0,491
1634575163509,1032,Petición,200,OK,Prueba de Estres 200U 1-57,text,true,,29911,114,4,4,https://reqres.in/,894,0,477
1634575163809,1008,Petición,200,OK,Prueba de Estres 200U 1-58,text,true,,29910,114,4,4,https://reqres.in/,885,0,474
1634575164109,1086,Petición,200,OK,Prueba de Estres 200U 1-59,text,true,,29913,114,4,4,https://reqres.in/,975,0,466
1634575164410,951,Petición,200,OK,Prueba de Estres 200U 1-60,text,true,,29906,114,4,4,https://reqres.in/,824,0,436
1634575164711,910,Petición,200,OK,Prueba de Estres 200U 1-61,text,true,,29919,114,4,4,https://reqres.in/,781,0,415
1634575165011,926,Petición,200,OK,Prueba de Estres 200U 1-62,text,true,,29904,114,4,4,https://reqres.in/,796,0,405
1634575165311,1040,Petición,200,OK,Prueba de Estres 200U 1-63,text,true,,29918,114,4,4,https://reqres.in/,933,0,496
1634575165610,1130,Petición,200,OK,Prueba de Estres 200U 1-64,text,true,,29902,114,4,4,https://reqres.in/,1004,0,517
1634575165910,1149,Petición,200,OK,Prueba de Estres 200U 1-65,text,true,,29906,114,4,4,https://reqres.in/,1007,0,585
1634575166211,1166,Petición,200,OK,Prueba de Estres 200U 1-66,text,true,,29907,114,4,4,https://reqres.in/,1011,0,604
1634575166512,984,Petición,200,OK,Prueba de Estres 200U 1-67,text,true,,29908,114,4,4,https://reqres.in/,864,0,455
1634575166811,923,Petición,200,OK,Prueba de Estres 200U 1-68,text,true,,29914,114,4,4,https://reqres.in/,796,0,417
1634575167111,946,Petición,200,OK,Prueba de Estres 200U 1-69,text,true,,29904,114,4,4,https://reqres.in/,815,0,427
