timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1634575224745,1081,Petición,200,OK,Prueba de Estres 400U 1-1,text,true,,29908,114,8,8,https://reqres.in/,979,0,549
1634575224910,1081,Petición,200,OK,Prueba de Estres 400U 1-2,text,true,,29902,114,8,8,https://reqres.in/,956,0,547
1634575225063,1091,Petición,200,OK,Prueba de Estres 400U 1-3,text,true,,29904,114,8,8,https://reqres.in/,948,0,554
1634575225194,961,Petición,200,OK,Prueba de Estres 400U 1-4,text,true,,29910,114,7,7,https://reqres.in/,834,0,451
1634575225364,1011,Petición,200,OK,Prueba de Estres 400U 1-5,text,true,,29898,114,7,7,https://reqres.in/,886,0,490
1634575225495,947,Petición,200,OK,Prueba de Estres 400U 1-6,text,true,,29904,114,7,7,https://reqres.in/,816,0,420
1634575225664,1037,Petición,200,OK,Prueba de Estres 400U 1-7,text,true,,29917,114,8,8,https://reqres.in/,889,0,515
1634575225796,1061,Petición,200,OK,Prueba de Estres 400U 1-8,text,true,,29917,114,8,8,https://reqres.in/,941,0,497
1634575225965,1114,Petición,200,OK,Prueba de Estres 400U 1-9,text,true,,29909,114,8,8,https://reqres.in/,998,0,570
1634575226097,1029,Petición,200,OK,Prueba de Estres 400U 1-10,text,true,,29907,114,7,7,https://reqres.in/,924,0,502
1634575226266,1001,Petición,200,OK,Prueba de Estres 400U 1-11,text,true,,29898,114,7,7,https://reqres.in/,865,0,465
1634575226398,981,Petición,200,OK,Prueba de Estres 400U 1-12,text,true,,29912,114,7,7,https://reqres.in/,843,0,458
1634575226545,981,Petición,200,OK,Prueba de Estres 400U 1-13,text,true,,29902,114,7,7,https://reqres.in/,847,0,477
1634575226701,971,Petición,200,OK,Prueba de Estres 400U 1-14,text,true,,29904,114,7,7,https://reqres.in/,831,0,454
1634575226846,986,Petición,200,OK,Prueba de Estres 400U 1-15,text,true,,29904,114,7,7,https://reqres.in/,838,0,444
1634575226995,1011,Petición,200,OK,Prueba de Estres 400U 1-16,text,true,,29898,114,7,7,https://reqres.in/,886,0,487
1634575227144,1073,Petición,200,OK,Prueba de Estres 400U 1-17,text,true,,29914,114,8,8,https://reqres.in/,930,0,511
1634575227295,1122,Petición,200,OK,Prueba de Estres 400U 1-18,text,true,,29917,114,8,8,https://reqres.in/,995,0,556
1634575227446,1056,Petición,200,OK,Prueba de Estres 400U 1-19,text,true,,29908,114,8,8,https://reqres.in/,970,0,529
1634575227597,943,Petición,200,OK,Prueba de Estres 400U 1-20,text,true,,29910,114,7,7,https://reqres.in/,824,0,450
1634575227745,952,Petición,200,OK,Prueba de Estres 400U 1-21,text,true,,29912,114,7,7,https://reqres.in/,807,0,431
1634575227895,965,Petición,200,OK,Prueba de Estres 400U 1-22,text,true,,29910,114,7,7,https://reqres.in/,828,0,426
1634575228045,1010,Petición,200,OK,Prueba de Estres 400U 1-23,text,true,,29910,114,7,7,https://reqres.in/,872,0,445
1634575228194,1044,Petición,200,OK,Prueba de Estres 400U 1-24,text,true,,29923,114,7,7,https://reqres.in/,919,0,504
1634575228345,1067,Petición,200,OK,Prueba de Estres 400U 1-25,text,true,,29908,114,8,8,https://reqres.in/,941,0,515
1634575228496,1096,Petición,200,OK,Prueba de Estres 400U 1-26,text,true,,29904,114,8,8,https://reqres.in/,970,0,559
1634575228645,991,Petición,200,OK,Prueba de Estres 400U 1-27,text,true,,29900,114,7,7,https://reqres.in/,876,0,446
1634575228795,944,Petición,200,OK,Prueba de Estres 400U 1-28,text,true,,29908,114,7,7,https://reqres.in/,810,0,438
1634575228945,942,Petición,200,OK,Prueba de Estres 400U 1-29,text,true,,29902,114,7,7,https://reqres.in/,811,0,432
1634575229095,940,Petición,200,OK,Prueba de Estres 400U 1-30,text,true,,29908,114,7,7,https://reqres.in/,818,0,440
1634575229245,968,Petición,200,OK,Prueba de Estres 400U 1-31,text,true,,29910,114,7,7,https://reqres.in/,823,0,445
1634575229396,930,Petición,200,OK,Prueba de Estres 400U 1-32,text,true,,29906,114,7,7,https://reqres.in/,819,0,433
1634575229546,915,Petición,200,OK,Prueba de Estres 400U 1-33,text,true,,29900,114,7,7,https://reqres.in/,785,0,408
1634575229696,935,Petición,200,OK,Prueba de Estres 400U 1-34,text,true,,29910,114,7,7,https://reqres.in/,794,0,424
1634575229854,1007,Petición,200,OK,Prueba de Estres 400U 1-35,text,true,,29910,114,7,7,https://reqres.in/,860,0,473
1634575230007,978,Petición,200,OK,Prueba de Estres 400U 1-36,text,true,,29920,114,7,7,https://reqres.in/,854,0,478
1634575230155,1078,Petición,200,OK,Prueba de Estres 400U 1-37,text,true,,29913,114,8,8,https://reqres.in/,935,0,517
1634575230309,1063,Petición,200,OK,Prueba de Estres 400U 1-38,text,true,,29900,114,8,8,https://reqres.in/,925,0,485
1634575230456,1041,Petición,200,OK,Prueba de Estres 400U 1-39,text,true,,29911,114,8,8,https://reqres.in/,916,0,511
1634575230611,926,Petición,200,OK,Prueba de Estres 400U 1-40,text,true,,29908,114,7,7,https://reqres.in/,804,0,428
1634575230758,909,Petición,200,OK,Prueba de Estres 400U 1-41,text,true,,29900,114,7,7,https://reqres.in/,773,0,408
1634575230896,946,Petición,200,OK,Prueba de Estres 400U 1-42,text,true,,29911,114,7,7,https://reqres.in/,801,0,431
1634575231046,939,Petición,200,OK,Prueba de Estres 400U 1-43,text,true,,29906,114,7,7,https://reqres.in/,808,0,440
1634575231196,979,Petición,200,OK,Prueba de Estres 400U 1-44,text,true,,29904,114,7,7,https://reqres.in/,851,0,459
1634575231346,994,Petición,200,OK,Prueba de Estres 400U 1-45,text,true,,29913,114,7,7,https://reqres.in/,857,0,470
1634575231497,1048,Petición,200,OK,Prueba de Estres 400U 1-46,text,true,,29911,114,8,8,https://reqres.in/,917,0,518
1634575231646,1053,Petición,200,OK,Prueba de Estres 400U 1-47,text,true,,29902,114,8,8,https://reqres.in/,917,0,488
1634575231797,978,Petición,200,OK,Prueba de Estres 400U 1-48,text,true,,29911,114,7,7,https://reqres.in/,824,0,436
1634575231946,954,Petición,200,OK,Prueba de Estres 400U 1-49,text,true,,29906,114,7,7,https://reqres.in/,828,0,431
1634575232096,919,Petición,200,OK,Prueba de Estres 400U 1-50,text,true,,29904,114,7,7,https://reqres.in/,798,0,431
1634575232245,948,Petición,200,OK,Prueba de Estres 400U 1-51,text,true,,29911,114,7,7,https://reqres.in/,813,0,441
1634575232396,967,Petición,200,OK,Prueba de Estres 400U 1-52,text,true,,29912,114,7,7,https://reqres.in/,837,0,455
1634575232545,996,Petición,200,OK,Prueba de Estres 400U 1-53,text,true,,29910,114,7,7,https://reqres.in/,872,0,470
1634575232695,1022,Petición,200,OK,Prueba de Estres 400U 1-54,text,true,,29908,114,7,7,https://reqres.in/,883,0,484
1634575232847,1054,Petición,200,OK,Prueba de Estres 400U 1-55,text,true,,29917,114,8,8,https://reqres.in/,933,0,534
1634575232997,921,Petición,200,OK,Prueba de Estres 400U 1-56,text,true,,29912,114,7,7,https://reqres.in/,807,0,421
1634575233146,951,Petición,200,OK,Prueba de Estres 400U 1-57,text,true,,29906,114,7,7,https://reqres.in/,898,0,444
1634575233296,932,Petición,200,OK,Prueba de Estres 400U 1-58,text,true,,29915,114,7,7,https://reqres.in/,806,0,421
1634575233446,931,Petición,200,OK,Prueba de Estres 400U 1-59,text,true,,29902,114,7,7,https://reqres.in/,805,0,431
1634575233596,981,Petición,200,OK,Prueba de Estres 400U 1-60,text,true,,29906,114,7,7,https://reqres.in/,849,0,460
1634575233747,999,Petición,200,OK,Prueba de Estres 400U 1-61,text,true,,29906,114,7,7,https://reqres.in/,870,0,468
1634575233902,1010,Petición,200,OK,Prueba de Estres 400U 1-62,text,true,,29909,114,7,7,https://reqres.in/,876,0,485
1634575234048,1008,Petición,200,OK,Prueba de Estres 400U 1-63,text,true,,29909,114,7,7,https://reqres.in/,889,0,487
1634575234204,1015,Petición,200,OK,Prueba de Estres 400U 1-64,text,true,,29912,114,7,7,https://reqres.in/,882,0,488
1634575234350,1027,Petición,200,OK,Prueba de Estres 400U 1-65,text,true,,29908,114,7,7,https://reqres.in/,903,0,502
1634575234504,1052,Petición,200,OK,Prueba de Estres 400U 1-66,text,true,,29910,114,8,8,https://reqres.in/,921,0,513
1634575234652,1035,Petición,200,OK,Prueba de Estres 400U 1-67,text,true,,29912,114,7,7,https://reqres.in/,910,0,488
1634575234807,903,Petición,200,OK,Prueba de Estres 400U 1-68,text,true,,29910,114,7,7,https://reqres.in/,767,0,401
1634575234957,936,Petición,200,OK,Prueba de Estres 400U 1-69,text,true,,29904,114,7,7,https://reqres.in/,806,0,419
1634575235096,934,Petición,200,OK,Prueba de Estres 400U 1-70,text,true,,29906,114,7,7,https://reqres.in/,826,0,430
1634575235246,960,Petición,200,OK,Prueba de Estres 400U 1-71,text,true,,29898,114,7,7,https://reqres.in/,814,0,442
1634575235396,1012,Petición,200,OK,Prueba de Estres 400U 1-72,text,true,,29918,114,7,7,https://reqres.in/,878,0,456
1634575235546,1001,Petición,200,OK,Prueba de Estres 400U 1-73,text,true,,29900,114,7,7,https://reqres.in/,905,0,472
1634575235696,984,Petición,200,OK,Prueba de Estres 400U 1-74,text,true,,29915,114,7,7,https://reqres.in/,879,0,468
1634575235846,1005,Petición,200,OK,Prueba de Estres 400U 1-75,text,true,,29908,114,7,7,https://reqres.in/,871,0,480
1634575235996,945,Petición,200,OK,Prueba de Estres 400U 1-76,text,true,,29904,114,7,7,https://reqres.in/,792,0,412
1634575236145,976,Petición,200,OK,Prueba de Estres 400U 1-77,text,true,,29904,114,7,7,https://reqres.in/,854,0,473
1634575236296,1005,Petición,200,OK,Prueba de Estres 400U 1-78,text,true,,29904,114,7,7,https://reqres.in/,867,0,470
1634575236448,943,Petición,200,OK,Prueba de Estres 400U 1-79,text,true,,29912,114,7,7,https://reqres.in/,835,0,438
1634575236597,1067,Petición,200,OK,Prueba de Estres 400U 1-80,text,true,,29904,114,8,8,https://reqres.in/,916,0,507
1634575236747,1032,Petición,200,OK,Prueba de Estres 400U 1-81,text,true,,29906,114,7,7,https://reqres.in/,916,0,473
1634575236896,1063,Petición,200,OK,Prueba de Estres 400U 1-82,text,true,,29915,114,8,8,https://reqres.in/,943,0,550
1634575237049,1043,Petición,200,OK,Prueba de Estres 400U 1-83,text,true,,29902,114,7,7,https://reqres.in/,910,0,505
1634575237198,967,Petición,200,OK,Prueba de Estres 400U 1-84,text,true,,29904,114,7,7,https://reqres.in/,845,0,467
1634575237345,1116,Petición,200,OK,Prueba de Estres 400U 1-85,text,true,,29922,114,8,8,https://reqres.in/,910,0,470
1634575237496,1040,Petición,200,OK,Prueba de Estres 400U 1-86,text,true,,29909,114,7,7,https://reqres.in/,897,0,495
1634575237647,950,Petición,200,OK,Prueba de Estres 400U 1-87,text,true,,29910,114,7,7,https://reqres.in/,827,0,446
1634575237798,1019,Petición,200,OK,Prueba de Estres 400U 1-88,text,true,,29912,114,7,7,https://reqres.in/,883,0,488
1634575237947,1035,Petición,200,OK,Prueba de Estres 400U 1-89,text,true,,29910,114,7,7,https://reqres.in/,896,0,501
1634575238096,1083,Petición,200,OK,Prueba de Estres 400U 1-90,text,true,,29906,114,8,8,https://reqres.in/,919,0,495
1634575238247,1028,Petición,200,OK,Prueba de Estres 400U 1-91,text,true,,29906,114,7,7,https://reqres.in/,956,0,479
1634575238397,929,Petición,200,OK,Prueba de Estres 400U 1-92,text,true,,29910,114,7,7,https://reqres.in/,807,0,421
1634575238546,941,Petición,200,OK,Prueba de Estres 400U 1-93,text,true,,29906,114,7,7,https://reqres.in/,832,0,431
1634575238696,1040,Petición,200,OK,Prueba de Estres 400U 1-94,text,true,,29927,114,7,7,https://reqres.in/,919,0,507
1634575238846,989,Petición,200,OK,Prueba de Estres 400U 1-95,text,true,,29906,114,7,7,https://reqres.in/,878,0,485
1634575238997,1064,Petición,200,OK,Prueba de Estres 400U 1-96,text,true,,29912,114,8,8,https://reqres.in/,938,0,533
1634575239147,1048,Petición,200,OK,Prueba de Estres 400U 1-97,text,true,,29902,114,7,7,https://reqres.in/,930,0,500
1634575239297,1077,Petición,200,OK,Prueba de Estres 400U 1-98,text,true,,29902,114,8,8,https://reqres.in/,939,0,508
1634575239446,1025,Petición,200,OK,Prueba de Estres 400U 1-99,text,true,,29902,114,7,7,https://reqres.in/,915,0,496
1634575239596,985,Petición,200,OK,Prueba de Estres 400U 1-100,text,true,,29910,114,7,7,https://reqres.in/,871,0,483
1634575239746,1135,Petición,200,OK,Prueba de Estres 400U 1-101,text,true,,29904,114,8,8,https://reqres.in/,1022,0,490
